frame,track_id,x1,y1,x2,y2,confidence,class
94,175,541.22,277.38,571.56,305.69,0.5517,2
94,99,543.01,698.21,584.64,724.35,0.7079,0
94,123,504.40,1254.21,528.55,1278.82,0.6291,0
94,92,407.01,677.01,442.90,717.33,0.7681,2
94,215,381.67,16.21,423.75,53.37,0.6861,2
94,188,64.07,563.96,85.57,590.13,0.6927,0
94,186,102.15,252.88,123.31,281.09,0.7597,0
94,217,245.09,186.74,264.19,208.01,0.5945,0
94,218,172.08,18.56,195.48,45.68,0.5758,0
94,220,144.03,41.24,162.52,62.94,0.6813,0
94,178,558.19,1055.10,585.16,1086.00,0.6879,0
94,49,501.15,955.01,535.81,1006.84,0.6853,1
94,190,156.23,252.20,178.82,280.16,0.5100,0
94,52,630.44,1076.88,651.56,1096.89,0.5958,0
94,221,369.47,3.55,399.20,25.01,0.7032,0
94,24,591.40,1121.57,613.90,1152.83,0.6923,2
94,113,102.61,596.60,120.77,620.30,0.5098,0
94,122,81.66,520.45,119.01,551.33,0.5404,1
94,154,466.72,337.21,484.29,358.72,0.5054,0
95,75,467.46,753.30,500.91,792.43,0.8602,2
95,80,444.66,745.22,468.30,772.96,0.7609,0
95,127,196.62,532.17,238.28,565.53,0.8417,2
95,166,401.00,294.71,435.85,327.20,0.8559,1
95,167,120.26,272.02,157.15,311.79,0.8233,2
95,171,158.22,307.55,181.08,329.39,0.6321,0
95,142,142.02,600.11,160.91,626.21,0.6357,0
95,158,442.47,320.95,467.67,352.00,0.7062,1
95,120,189.77,567.06,233.26,599.38,0.8019,2
95,160,211.20,289.59,240.95,321.30,0.7952,2
95,88,554.01,664.94,592.29,700.40,0.7765,2
95,25,393.27,1122.61,431.98,1162.76,0.8045,1
95,173,241.21,249.78,272.22,276.11,0.6398,0
95,196,453.00,101.20,481.99,135.85,0.8457,2
95,200,484.93,123.49,513.17,160.03,0.6409,1
95,115,80.49,586.76,105.41,615.30,0.7266,2
95,151,512.85,342.24,540.36,379.89,0.5917,0
95,86,528.91,749.41,559.59,783.25,0.8393,2
95,174,396.32,259.21,426.96,283.21,0.7162,1
95,175,541.72,286.15,571.06,316.87,0.7037,1
95,99,542.70,710.14,586.69,737.36,0.6581,0
95,92,407.05,690.92,443.13,730.24,0.7980,2
95,215,381.40,26.30,426.11,63.64,0.5168,2
95,188,63.37,576.65,84.55,602.65,0.6972,0
95,186,101.50,264.33,122.29,292.02,0.7981,0
95,218,170.96,27.22,193.47,54.76,0.5265,0
95,220,142.70,50.27,161.76,72.45,0.6501,0
95,49,501.43,969.33,535.80,1023.48,0.7517,1
95,190,153.99,260.14,176.89,292.33,0.6200,0
95,52,630.49,1093.09,652.64,1112.94,0.5977,0
95,221,370.08,12.14,400.89,35.24,0.7204,0
95,222,126.33,1.95,154.02,27.52,0.6283,0
95,122,80.15,532.94,120.98,564.33,0.5211,1
95,154,465.95,343.60,485.94,369.25,0.5992,0
95,48,175.11,959.22,200.50,995.95,0.6355,0
95,141,587.33,1018.88,610.27,1044.08,0.7285,0
96,75,467.40,766.18,501.00,806.42,0.8526,2
96,80,444.15,758.03,468.56,786.03,0.7893,0
96,127,195.56,544.56,237.31,577.23,0.8244,2
96,166,400.27,306.51,435.39,338.44,0.8739,1
96,167,118.71,283.60,156.19,322.69,0.8134,2
96,171,156.58,316.28,180.05,340.45,0.6691,0
96,142,141.08,612.48,159.24,638.07,0.5120,0
96,158,442.55,333.30,467.02,363.16,0.6332,1
96,120,189.05,579.16,231.44,610.99,0.7158,1
96,160,210.61,301.22,240.38,332.57,0.7873,2
96,88,552.18,677.66,592.56,713.42,0.7887,2
96,25,392.89,1139.00,428.46,1178.68,0.7983,1
96,196,452.66,110.57,481.69,146.76,0.8183,2
96,200,485.08,134.35,514.12,170.25,0.5198,1
96,115,78.34,599.85,103.64,626.92,0.6708,2
96,151,512.90,355.91,540.33,391.48,0.6567,0
96,86,528.98,762.59,559.83,797.39,0.8486,2
96,174,395.66,270.69,427.08,295.48,0.6418,1
96,175,541.85,298.26,571.33,327.54,0.6202,1
96,99,541.55,721.90,587.88,751.25,0.7064,0
96,92,406.75,703.40,443.96,743.17,0.7940,2
96,215,380.60,36.57,425.44,77.68,0.6024,2
96,188,60.97,590.51,82.64,615.49,0.6833,0
96,186,101.00,271.84,120.64,302.43,0.7811,0
96,218,169.28,37.43,192.05,65.02,0.5169,0
96,190,153.34,273.19,176.20,304.63,0.5878,0
96,52,627.80,1109.35,652.89,1129.28,0.6029,0
96,221,368.36,20.25,401.44,45.46,0.7914,0
96,222,125.64,5.07,151.49,38.30,0.6257,0
96,122,79.64,545.74,119.43,575.72,0.5567,1
96,154,466.12,358.96,484.74,381.46,0.5019,0
96,224,466.56,600.43,494.47,628.55,0.6410,0
96,216,527.76,105.40,555.68,137.54,0.6621,1
96,1,77.26,1212.98,102.17,1259.67,0.6144,0
96,148,194.72,495.90,220.46,519.46,0.6070,0
96,24,590.71,1153.11,615.51,1185.93,0.6379,2
97,75,467.24,779.19,500.74,821.15,0.8454,2
97,80,443.81,771.54,468.17,799.84,0.7782,0
97,127,192.51,556.47,236.32,589.78,0.8365,2
97,166,400.01,318.48,435.86,349.18,0.8477,1
97,167,117.32,295.08,154.90,333.13,0.8265,2
97,171,154.99,326.70,179.66,352.02,0.7732,0
97,120,187.85,592.24,230.26,623.33,0.7623,1
97,160,209.13,312.27,239.39,344.26,0.7781,2
97,88,553.81,689.67,592.73,726.09,0.8311,2
97,25,391.67,1155.34,427.53,1193.94,0.7005,1
97,196,452.50,120.18,481.98,156.13,0.8239,2
97,200,485.17,143.46,514.05,180.69,0.5373,0
97,115,78.27,612.98,101.63,640.04,0.5780,2
97,151,513.42,368.78,540.51,403.13,0.6577,0
97,86,528.47,774.95,559.51,811.19,0.8256,2
97,175,542.13,308.57,571.31,339.27,0.7203,1
97,99,539.71,733.41,587.80,764.09,0.6408,0
97,92,405.98,716.03,444.48,756.70,0.8098,2
97,215,380.79,44.83,427.61,84.47,0.5636,2
97,188,58.78,603.14,81.47,626.77,0.8194,0
97,186,100.74,282.46,119.72,312.97,0.7698,0
97,221,367.73,29.07,401.17,54.55,0.7667,0
97,154,464.85,369.70,485.46,393.17,0.5975,0
97,224,466.13,611.92,495.41,641.53,0.6541,0
97,225,366.12,1146.55,391.05,1168.96,0.6752,0
97,216,528.20,114.97,555.51,147.27,0.5520,1
97,1,75.76,1228.20,99.78,1277.22,0.7012,0
97,148,193.60,509.05,219.67,531.60,0.5498,0
97,18,559.85,1224.10,585.82,1251.47,0.6970,0
97,29,181.58,1048.57,210.09,1077.60,0.6967,0
97,187,412.97,620.64,432.84,644.40,0.5722,0
97,173,238.39,270.83,271.02,299.10,0.7307,0
97,49,500.87,996.60,536.11,1052.60,0.5359,2
97,141,588.36,1048.56,612.20,1075.10,0.8004,0
98,75,466.91,792.99,500.38,834.17,0.8474,2
98,80,443.23,784.91,467.60,813.58,0.8200,0
98,127,192.43,568.81,235.08,602.56,0.8359,2
98,166,399.02,330.29,435.29,360.96,0.8355,1
98,167,115.72,307.15,154.02,343.96,0.8198,2
98,171,154.95,338.59,178.57,363.37,0.6314,0
98,120,187.81,605.79,229.65,635.82,0.7816,1
98,160,208.98,323.33,237.88,354.99,0.7954,2
98,88,555.16,701.98,593.19,738.10,0.8333,2
98,25,391.08,1172.89,424.08,1211.78,0.7622,1
98,196,452.47,130.24,482.82,166.16,0.8311,2
98,200,485.43,154.48,513.63,190.57,0.6912,0
98,151,513.37,377.74,540.56,414.92,0.7324,0
98,86,529.04,789.65,560.21,824.96,0.8203,2
98,175,542.76,320.47,571.36,350.07,0.7679,1
98,99,540.66,742.18,587.67,777.06,0.5621,0
98,92,405.56,728.91,444.13,769.66,0.7960,2
98,215,380.07,54.16,426.55,91.73,0.6403,2
98,188,56.85,615.73,81.17,639.49,0.6319,0
98,186,98.29,292.83,118.83,323.75,0.8141,0
98,221,367.61,39.17,400.76,63.54,0.7638,0
98,154,465.17,383.76,484.49,405.24,0.6227,0
98,224,464.73,623.59,495.52,654.52,0.6093,0
98,225,365.19,1164.27,389.25,1185.05,0.5640,0
98,148,192.86,522.02,218.16,544.43,0.5270,0
98,18,559.80,1245.90,584.89,1269.29,0.6816,0
98,29,179.97,1063.02,209.14,1093.00,0.7700,0
98,173,237.87,281.32,270.41,310.07,0.6183,0
98,141,588.08,1062.00,613.73,1091.74,0.8368,0
98,203,75.49,271.94,95.02,291.72,0.5273,0
98,138,192.36,540.15,219.72,569.07,0.5293,0
98,178,559.47,1122.89,586.20,1152.46,0.5700,0
98,113,98.66,644.43,118.49,667.68,0.7964,0
98,220,140.24,79.69,157.28,102.25,0.6428,0
98,48,172.45,1004.80,199.62,1039.45,0.6177,0
98,142,135.52,635.09,156.71,664.72,0.5911,0
98,158,443.02,358.31,466.38,386.56,0.5824,1
98,174,395.02,292.12,427.24,317.69,0.6397,1
98,218,166.78,55.60,190.65,83.91,0.6498,0
98,122,76.53,571.74,116.01,599.82,0.5373,1
98,24,593.44,1188.27,616.11,1217.46,0.5998,2
99,75,467.01,807.12,501.13,848.81,0.8498,2
99,80,442.77,799.43,467.70,827.79,0.7557,0
99,127,186.44,581.41,234.40,615.92,0.8249,2
99,166,398.17,342.21,434.68,372.77,0.7733,1
99,167,114.59,318.24,152.90,354.79,0.8145,2
99,171,154.17,350.72,176.82,374.15,0.6665,0
99,120,186.80,617.89,228.78,648.69,0.7966,1
99,160,207.23,334.45,235.96,366.89,0.7950,2
99,88,555.73,714.01,593.68,751.49,0.8153,2
99,25,390.50,1188.48,425.02,1230.79,0.6829,1
99,196,452.14,141.49,482.18,176.66,0.8349,2
99,200,484.27,165.73,512.27,200.62,0.6621,0
99,151,513.11,389.05,540.31,425.71,0.6956,0
99,86,528.77,801.96,560.37,838.34,0.8049,2
99,175,542.36,331.58,571.61,361.63,0.7251,1
99,99,541.04,753.83,588.38,790.78,0.5930,0
99,92,405.13,741.79,445.13,784.61,0.8234,2
99,215,378.88,65.09,425.74,103.48,0.7605,2
99,188,55.46,628.47,78.97,652.76,0.6497,0
99,186,96.61,304.63,117.95,334.91,0.7841,0
99,221,367.58,49.87,399.07,73.86,0.7508,0
99,154,464.12,394.07,484.75,417.64,0.5854,0
99,224,464.06,637.22,495.43,667.64,0.5348,0
99,141,588.01,1077.47,613.97,1106.96,0.7974,0
99,113,96.88,656.68,116.45,679.85,0.7383,0
99,220,139.83,89.10,156.11,111.17,0.5729,0
99,142,133.42,648.17,155.11,676.90,0.6545,0
99,158,442.49,370.43,466.62,399.03,0.6638,1
99,174,394.73,303.32,426.59,329.25,0.5849,1
99,190,149.42,309.70,172.43,335.49,0.6470,0
99,115,75.79,638.69,98.35,666.33,0.5515,2
99,49,501.23,1027.22,535.81,1080.56,0.5174,1
100,75,467.10,821.92,500.48,864.09,0.8706,2
100,80,442.17,815.98,466.75,841.67,0.7786,0
100,127,183.71,594.43,233.09,628.37,0.8104,2
100,166,397.50,353.59,433.56,385.07,0.7712,1
100,167,113.29,330.01,151.75,366.87,0.8025,2
100,171,152.69,363.28,174.98,385.72,0.6637,0
100,120,184.82,630.42,227.52,661.52,0.6396,2
100,160,205.57,346.32,234.06,378.80,0.6928,2
100,88,556.38,728.03,593.85,764.36,0.8162,2
100,25,389.81,1206.75,425.87,1247.65,0.6313,1
100,196,451.35,150.71,482.15,187.02,0.8455,2
100,200,484.15,176.93,512.65,212.16,0.6679,1
100,151,513.01,399.63,540.14,437.45,0.6591,0
100,86,529.02,817.07,560.13,852.30,0.7604,2
100,175,542.57,343.58,571.52,373.35,0.6832,1
100,92,404.15,756.06,444.24,798.96,0.8449,2
100,215,377.60,74.97,425.32,112.95,0.7453,2
100,188,53.58,641.40,78.36,666.75,0.5864,0
100,186,95.59,316.89,115.31,345.59,0.7535,0
100,221,366.30,59.98,398.88,84.96,0.7941,0
100,154,463.59,402.88,484.38,429.27,0.6628,0
100,141,588.28,1094.15,613.76,1122.02,0.5947,0
100,113,95.42,670.21,114.38,692.38,0.5724,0
100,220,138.21,100.19,154.78,121.15,0.7066,0
100,142,132.56,661.87,153.36,689.92,0.7143,0
100,158,441.87,382.37,466.84,411.40,0.7851,1
100,174,394.22,314.29,426.48,341.07,0.6099,1
100,115,72.00,652.17,97.80,677.93,0.7179,2
100,49,500.96,1043.30,536.07,1096.75,0.7132,2
100,148,191.91,546.28,217.05,569.53,0.5747,0
100,173,236.70,303.84,267.90,332.79,0.5449,0
100,218,165.60,76.36,187.70,104.55,0.7165,0
101,75,466.89,837.37,500.77,878.67,0.8677,2
101,80,442.11,831.84,466.23,855.80,0.7974,0
101,127,181.00,607.20,231.49,642.11,0.8471,2
101,166,396.94,366.15,433.28,397.39,0.7990,1
101,167,111.19,340.65,150.01,379.17,0.8399,2
101,171,151.70,374.67,173.04,398.08,0.7296,0
101,120,183.55,643.43,226.14,675.10,0.7290,2
101,160,203.71,358.28,233.16,390.94,0.8216,2
101,88,556.73,742.56,594.03,778.14,0.8221,2
101,25,388.77,1224.66,424.85,1264.79,0.7446,1
101,196,450.78,159.63,482.26,198.11,0.7107,2
101,200,484.55,186.43,513.16,223.09,0.5012,0
101,151,512.68,413.01,540.18,449.74,0.7765,0
101,86,528.92,831.93,560.15,866.37,0.6278,2
101,92,402.69,771.11,442.36,812.85,0.8443,2
101,215,376.68,85.88,422.74,122.61,0.7323,2
101,188,51.93,652.85,75.62,679.00,0.6321,0
101,186,93.05,328.39,112.79,357.44,0.6859,0
101,221,366.00,69.94,399.45,95.33,0.8203,0
101,154,463.79,416.64,483.83,441.64,0.5641,0
101,141,588.83,1113.04,613.76,1138.40,0.6674,0
101,113,92.73,685.03,112.99,706.42,0.5381,0
101,220,136.07,110.59,153.31,130.86,0.5208,0
101,142,131.65,676.36,151.86,703.41,0.7854,0
101,158,441.59,394.52,466.44,423.42,0.7798,1
101,174,393.77,326.09,425.81,352.73,0.6181,1
101,115,69.37,663.65,96.42,692.06,0.7586,2
101,230,389.94,34.22,416.38,63.62,0.5465,2
101,231,435.73,670.00,457.87,699.01,0.6008,0
101,148,191.03,559.49,216.02,581.97,0.6187,0
101,218,164.09,86.44,186.22,114.70,0.6007,0
101,216,528.32,154.54,555.86,187.93,0.6081,1
101,29,176.86,1112.37,204.55,1140.76,0.7729,0
101,224,463.38,664.75,495.47,693.22,0.5381,0
102,75,466.63,851.48,500.92,893.08,0.8616,2
102,80,442.30,845.78,466.17,872.32,0.8025,0
102,127,179.10,620.28,230.36,655.40,0.8190,2
102,166,396.36,377.67,433.87,410.12,0.7985,1
102,167,110.11,351.35,147.89,391.35,0.8466,2
102,171,151.57,388.15,171.49,410.33,0.5179,0
102,120,182.22,656.59,224.77,689.18,0.8009,2
102,160,202.09,370.48,232.71,403.05,0.7982,2
102,88,556.83,756.46,594.19,792.47,0.8309,2
102,25,389.21,1241.56,430.16,1280.00,0.5644,1
102,196,450.48,170.58,482.18,209.14,0.7702,2
102,200,484.78,196.70,513.68,234.04,0.7427,0
102,151,512.50,424.21,539.81,461.76,0.7548,0
102,86,529.26,845.81,560.13,881.28,0.8029,2
102,92,401.89,787.13,441.23,826.78,0.8005,2
102,215,376.25,95.51,423.27,133.71,0.7423,2
102,188,51.01,664.43,73.89,691.40,0.8159,0
102,186,90.89,339.63,110.76,369.89,0.7953,0
102,221,364.91,80.17,399.94,104.71,0.7721,0
102,154,462.59,429.58,483.29,454.56,0.5864,0
102,141,589.06,1128.00,614.03,1155.86,0.7329,0
102,142,131.17,690.59,150.30,716.80,0.6547,0
102,158,441.20,406.72,465.84,435.74,0.6755,1
102,174,393.34,338.26,425.64,364.78,0.6211,1
102,115,67.03,676.69,93.64,705.76,0.7840,2
102,231,435.40,683.35,457.54,712.36,0.5368,0
102,148,190.69,572.15,214.56,594.58,0.5602,0
102,218,164.64,94.90,185.00,124.24,0.5841,0
102,235,230.89,21.38,256.78,40.47,0.6719,0
102,216,528.87,166.23,555.83,198.68,0.7637,1
102,217,236.43,279.08,256.42,298.96,0.5562,0
102,122,68.29,623.85,106.59,652.80,0.5108,1
102,175,543.04,365.60,571.93,396.12,0.6448,1
102,49,500.55,1075.07,536.46,1128.98,0.7061,2
102,173,234.14,327.84,265.94,356.47,0.7624,0
103,75,466.37,867.41,500.03,907.64,0.8634,2
103,80,442.19,860.82,466.26,887.68,0.7789,0
103,127,177.02,633.27,229.05,668.93,0.8312,2
103,166,395.89,389.79,434.33,422.95,0.7786,1
103,167,108.23,362.86,147.11,403.55,0.8327,2
103,171,148.00,399.06,170.44,423.02,0.7949,0
103,120,179.66,669.91,223.65,703.54,0.7862,2
103,160,201.12,382.24,232.27,415.83,0.8316,2
103,88,556.00,770.57,594.49,806.76,0.8276,2
103,196,449.63,182.60,482.23,220.52,0.5418,1
103,200,485.05,206.98,513.75,244.48,0.7808,0
103,151,512.66,434.77,539.99,474.11,0.7504,0
103,86,529.37,860.70,560.42,896.26,0.8398,2
103,92,401.70,802.27,440.74,840.67,0.7262,2
103,215,375.97,106.90,421.46,143.74,0.7275,2
103,188,48.49,677.28,72.37,705.40,0.8738,0
103,186,88.99,351.87,108.77,382.29,0.7769,0
103,221,363.75,90.53,399.56,115.35,0.6758,0
103,141,589.18,1145.08,614.64,1172.86,0.5296,0
103,142,129.12,705.50,148.07,731.24,0.5748,0
103,158,440.88,418.96,465.98,447.89,0.5970,1
103,174,392.65,350.96,426.08,376.63,0.5877,1
103,115,65.40,691.85,93.05,719.22,0.7480,2
103,231,434.23,696.51,457.82,726.68,0.5227,0
103,148,187.79,586.15,212.90,607.67,0.5543,0
103,218,162.35,106.15,185.30,134.52,0.6288,0
103,235,231.29,31.60,256.39,51.17,0.6611,0
103,175,543.60,378.92,572.34,408.45,0.7146,1
103,49,499.70,1089.04,536.39,1149.51,0.5732,2
103,173,232.82,340.15,265.04,368.58,0.7839,0
103,222,115.59,67.32,147.54,108.42,0.5039,0
103,187,409.41,702.10,430.28,725.74,0.5228,0
103,220,132.60,131.17,150.80,152.55,0.5519,0
103,230,388.90,55.42,417.91,86.14,0.5356,2
103,224,462.35,690.93,494.51,724.43,0.5560,0
104,75,465.93,882.19,499.37,922.54,0.8456,2
104,80,442.24,875.44,466.24,902.44,0.8128,0
104,127,176.26,646.79,228.14,682.20,0.8388,2
104,166,395.44,402.03,434.02,435.70,0.7790,1
104,167,106.78,376.33,145.79,416.66,0.8252,2
104,171,145.06,412.60,170.02,435.27,0.6098,0
104,120,177.94,684.34,222.71,717.63,0.6974,1
104,160,200.45,393.92,231.43,427.39,0.8171,2
104,88,554.37,784.70,594.84,822.13,0.8362,2
104,196,449.24,195.41,482.33,232.25,0.7477,2
104,200,485.01,218.81,513.68,255.88,0.8234,0
104,151,512.79,445.94,539.68,486.43,0.7311,0
104,86,528.80,875.31,560.99,911.67,0.7558,2
104,92,401.12,816.62,440.93,856.81,0.7973,2
104,215,375.89,118.31,421.21,153.59,0.7820,2
104,188,46.27,691.30,71.75,719.49,0.8493,0
104,186,87.68,361.92,105.53,393.82,0.7371,0
104,221,361.97,101.37,398.76,126.76,0.7462,0
104,141,590.13,1164.39,613.97,1189.31,0.5028,0
104,142,126.85,720.28,145.75,745.07,0.5681,0
104,174,391.97,363.49,424.33,389.45,0.6746,1
104,115,62.82,706.00,90.68,732.82,0.6481,2
104,231,432.83,710.74,457.31,741.17,0.5585,0
104,148,186.27,600.51,211.26,621.06,0.5240,0
104,235,230.79,41.62,254.12,62.78,0.7119,0
104,175,542.91,390.96,572.58,419.40,0.7959,1
104,49,499.61,1105.96,536.60,1165.15,0.6612,2
104,173,231.96,352.44,264.12,380.82,0.7307,0
104,237,421.58,1179.60,465.30,1230.46,0.7490,0
104,222,113.98,78.33,144.25,117.49,0.5164,0
104,220,130.71,141.56,149.85,163.05,0.5298,0
104,230,388.38,67.65,415.59,97.76,0.5864,2
104,138,181.20,623.86,209.42,648.44,0.5567,0
105,75,465.10,897.10,498.48,938.83,0.8428,2
105,80,441.32,890.65,465.48,917.00,0.7805,0
105,127,176.37,660.98,227.98,696.52,0.8256,2
105,166,394.99,414.71,433.79,448.07,0.8088,1
105,167,104.86,388.50,144.47,429.02,0.8468,2
105,171,144.05,425.01,169.14,447.65,0.6850,0
105,120,175.80,698.42,221.23,730.99,0.7372,1
105,160,199.55,406.75,230.36,440.10,0.8238,2
105,88,555.17,799.28,594.92,837.41,0.8234,2
105,196,448.95,207.06,481.54,242.15,0.7220,2
105,200,485.02,230.86,512.19,267.23,0.7967,0
105,151,512.80,458.41,539.56,498.47,0.7167,0
105,86,528.27,889.85,560.76,927.46,0.8004,2
105,92,400.33,831.47,440.72,871.93,0.8103,2
105,215,375.82,128.60,421.89,164.59,0.7540,2
105,188,44.78,705.11,70.02,732.48,0.7449,0
105,186,86.40,371.23,104.63,405.25,0.7610,0
105,221,361.78,111.91,396.82,137.41,0.8040,0
105,141,589.66,1180.40,614.07,1206.65,0.7536,0
105,142,125.26,733.98,144.68,759.33,0.5948,0
105,174,391.28,375.42,423.49,401.03,0.6593,1
105,115,60.84,718.55,88.08,746.73,0.5371,2
105,235,230.84,51.33,253.35,72.28,0.6660,0
105,49,499.31,1122.21,535.99,1186.32,0.6780,2
105,173,230.97,364.81,263.20,392.88,0.6567,0
105,237,422.26,1197.90,465.67,1248.12,0.6943,0
105,222,111.93,89.54,140.84,128.35,0.5760,0
105,220,129.06,152.60,148.10,174.49,0.5133,0
105,138,179.38,636.59,209.37,661.23,0.7435,0
105,113,83.69,737.72,104.90,763.53,0.6273,0
106,75,465.07,912.23,498.52,954.52,0.8660,2
106,80,441.43,906.33,464.76,932.66,0.7850,0
106,127,175.20,674.71,225.39,709.70,0.8209,2
106,166,394.60,427.35,432.94,460.75,0.8123,1
106,167,103.51,398.97,143.11,441.89,0.8433,2
106,171,141.48,436.60,168.37,459.67,0.6741,0
106,120,174.66,712.68,218.98,744.44,0.7355,1
106,160,198.67,418.77,229.36,451.82,0.7864,2
106,88,555.36,814.46,594.39,852.50,0.7449,2
106,196,448.83,218.85,481.22,253.53,0.5999,2
106,200,484.12,241.97,511.96,279.03,0.8142,0
106,151,512.54,475.60,538.94,510.69,0.7338,0
106,86,527.67,905.05,560.54,941.91,0.8299,2
106,92,399.25,848.61,439.29,886.74,0.7925,2
106,215,375.73,141.89,418.94,175.76,0.7769,2
106,188,41.43,717.43,71.87,745.42,0.5954,0
106,186,84.55,386.90,103.88,417.24,0.7446,0
106,221,361.41,122.63,397.06,149.09,0.8439,0
106,141,589.43,1196.29,614.21,1223.84,0.7396,0
106,142,122.87,746.20,143.58,772.96,0.6980,0
106,174,390.67,387.68,422.60,413.13,0.7467,1
106,235,229.15,61.98,252.43,83.05,0.5305,0
106,49,499.06,1138.49,535.92,1202.53,0.7221,2
106,173,229.25,376.64,261.76,404.82,0.6494,0
106,237,420.50,1214.07,466.59,1266.83,0.6611,0
106,222,110.82,101.08,140.13,140.12,0.6823,0
106,138,176.62,648.82,208.37,675.52,0.5075,0
106,113,83.46,752.14,106.51,778.90,0.6405,0
106,203,62.46,364.92,81.46,385.28,0.5482,0
106,216,527.07,209.64,556.49,242.72,0.5153,1
106,158,439.20,455.06,465.12,485.54,0.6588,1
106,231,433.07,739.33,456.15,771.16,0.6652,0
106,148,183.55,626.72,208.97,648.42,0.5939,0
106,175,541.27,413.08,571.64,443.62,0.7137,1
107,75,464.67,926.50,498.64,969.36,0.8556,2
107,80,441.44,922.79,464.39,948.88,0.7931,0
107,127,173.88,688.32,223.06,723.57,0.7938,2
107,166,393.83,440.89,431.73,473.60,0.8164,1
107,167,102.27,411.16,141.58,454.10,0.8112,2
107,171,139.02,447.81,166.80,472.80,0.6823,0
107,120,173.29,726.41,217.02,758.68,0.5693,1
107,160,197.62,430.86,228.43,464.94,0.7381,2
107,88,554.85,829.02,594.49,866.06,0.7553,2
107,196,448.35,230.56,480.74,265.17,0.6133,2
107,200,483.32,252.88,512.13,290.91,0.7216,0
107,151,512.10,491.26,538.82,522.36,0.7421,0
107,86,527.67,920.16,560.21,957.17,0.7835,2
107,92,398.82,864.97,440.20,902.32,0.7282,2
107,215,374.94,154.48,416.37,187.30,0.7287,2
107,188,38.90,733.82,66.83,758.48,0.7165,0
107,186,83.42,401.44,104.94,429.21,0.7154,0
107,221,360.90,133.81,396.56,160.48,0.8540,0
107,141,589.64,1214.97,614.34,1240.54,0.7206,0
107,142,122.03,759.93,142.71,786.99,0.7360,0
107,174,390.22,399.95,422.70,425.38,0.7717,1
107,235,228.67,73.18,251.26,93.63,0.6310,0
107,49,497.91,1155.33,535.63,1219.48,0.7264,2
107,173,228.11,389.55,261.18,416.99,0.6391,0
107,113,80.79,766.89,110.93,793.48,0.6576,0
107,239,92.53,769.52,118.75,795.69,0.6723,0
107,240,425.35,782.79,449.61,807.55,0.6551,0
107,203,60.07,376.63,78.53,395.50,0.5899,0
107,158,438.45,466.73,464.50,496.67,0.6118,1
107,231,432.88,753.06,455.43,784.76,0.6458,0
107,148,181.05,639.67,207.83,662.15,0.6034,0
107,175,541.09,426.12,571.21,455.97,0.6608,1
107,217,230.45,339.72,249.72,361.94,0.5476,0
107,218,155.93,153.36,178.14,178.17,0.5904,0
107,220,127.37,174.55,146.41,196.18,0.5544,0
108,75,464.16,942.34,498.14,983.54,0.8585,2
108,80,440.18,937.19,463.49,963.72,0.7586,0
108,127,175.70,702.22,221.44,737.53,0.8291,2
108,166,393.44,454.47,430.75,485.98,0.8067,1
108,167,101.01,423.32,140.04,466.88,0.8303,2
108,171,138.79,462.69,164.98,484.95,0.5642,0
108,120,172.70,740.79,215.65,771.78,0.5509,1
108,160,196.37,444.10,227.23,477.85,0.6553,2
108,88,555.66,843.30,594.34,880.26,0.8153,2
108,196,447.28,242.44,480.04,277.13,0.5943,2
108,200,482.43,264.57,511.61,302.95,0.7201,0
108,151,511.44,505.46,537.94,534.71,0.6940,0
108,86,527.48,935.44,560.19,971.79,0.8015,2
108,92,397.94,880.70,438.35,916.33,0.7602,2
108,215,373.87,167.23,416.64,199.96,0.7066,2
108,188,37.41,745.24,63.95,770.59,0.6087,0
108,186,82.46,416.14,102.70,441.46,0.6519,0
108,221,360.35,145.49,396.75,171.97,0.7901,0
108,141,589.89,1230.67,614.48,1257.29,0.7988,0
108,142,121.04,774.21,140.60,800.73,0.7848,0
108,174,389.39,412.90,422.18,438.00,0.7746,1
108,235,228.24,83.49,249.52,104.30,0.7046,0
108,49,497.69,1171.93,535.22,1233.77,0.7656,2
108,113,78.58,781.15,103.53,806.13,0.6471,0
108,203,57.92,389.00,75.51,406.88,0.5959,0
108,158,438.04,479.19,463.80,509.71,0.6594,1
108,231,432.80,767.83,454.89,798.08,0.6465,0
108,148,178.78,652.70,206.51,675.56,0.6732,0
108,175,540.43,438.79,571.58,468.63,0.6275,1
108,242,378.63,199.71,398.79,218.33,0.7361,0
108,217,229.36,352.47,249.25,374.99,0.5248,0
108,220,126.22,185.59,144.02,207.95,0.5887,0
108,230,387.68,111.36,413.31,140.12,0.6407,1
108,222,108.00,123.05,136.08,161.74,0.5115,1
108,138,175.29,674.79,207.43,700.47,0.5565,0
108,216,525.91,235.59,555.59,264.96,0.6531,2
109,75,463.81,958.27,497.78,999.44,0.8458,2
109,80,439.53,952.18,463.04,978.42,0.7649,0
109,127,175.64,715.67,220.92,751.29,0.7795,2
109,166,392.23,467.16,429.39,498.71,0.8260,1
109,167,99.24,437.31,138.70,480.22,0.8443,2
109,171,137.51,475.68,163.40,497.34,0.7841,0
109,120,172.02,755.86,214.98,786.11,0.7485,1
109,160,195.73,457.62,225.81,489.96,0.8112,2
109,88,556.17,858.09,594.36,895.29,0.8157,2
109,196,447.17,254.59,479.78,289.19,0.6645,1
109,200,482.17,277.43,511.08,315.32,0.6828,1
